id,nombre,lat,lon
3755,Ubicacion3755,10.143318,-84.340876
3756,Ubicacion3756,9.988162,-83.922307
3757,Ubicacion3757,9.81951,-84.298654
3758,Ubicacion3758,9.600009,-83.814477
3759,Ubicacion3759,10.063198,-84.302106
3760,Ubicacion3760,10.195794,-84.313703
3761,Ubicacion3761,9.6439,-83.877898
3762,Ubicacion3762,10.04103,-84.209248
3763,Ubicacion3763,9.964974,-84.163511
3764,Ubicacion3764,10.133231,-84.251347
3765,Ubicacion3765,9.652059,-83.825414
3766,Ubicacion3766,10.194661,-84.039518
3767,Ubicacion3767,9.932153,-84.206051
3768,Ubicacion3768,10.098079,-84.296818
3769,Ubicacion3769,9.607953,-84.25922
3770,Ubicacion3770,9.787287,-84.143172
3771,Ubicacion3771,10.016646,-83.818117
3772,Ubicacion3772,9.647919,-83.875649
3773,Ubicacion3773,9.621041,-84.371203
3774,Ubicacion3774,10.106217,-84.216864
3775,Ubicacion3775,10.106186,-84.138436
3776,Ubicacion3776,10.04397,-83.957434
3777,Ubicacion3777,10.07844,-84.270083
3778,Ubicacion3778,9.76727,-83.881356
3779,Ubicacion3779,9.728941,-83.963738
3780,Ubicacion3780,9.724369,-83.828041
3781,Ubicacion3781,10.16505,-84.095317
3782,Ubicacion3782,10.199138,-83.961844
3783,Ubicacion3783,9.989177,-83.802561
3784,Ubicacion3784,9.612302,-84.109165
3785,Ubicacion3785,10.185824,-83.945304
3786,Ubicacion3786,9.655965,-83.943954
3787,Ubicacion3787,9.644392,-84.204559
3788,Ubicacion3788,9.889062,-84.027242
3789,Ubicacion3789,9.640502,-83.861913
3790,Ubicacion3790,10.069593,-83.934083
3791,Ubicacion3791,10.174384,-84.154171
3792,Ubicacion3792,10.132371,-83.83935
3793,Ubicacion3793,10.148258,-84.370331
3794,Ubicacion3794,10.145693,-84.197691
3795,Ubicacion3795,10.06115,-84.091403
3796,Ubicacion3796,9.991097,-83.871622
3797,Ubicacion3797,10.000819,-84.323411
3798,Ubicacion3798,9.917148,-84.178342
3799,Ubicacion3799,10.04189,-83.817589
3800,Ubicacion3800,10.149523,-84.376883
3801,Ubicacion3801,9.945041,-84.355559
3802,Ubicacion3802,9.834017,-83.860804
3803,Ubicacion3803,10.005115,-84.28605
3804,Ubicacion3804,9.880282,-83.849121
3805,Ubicacion3805,9.987798,-84.228594
3806,Ubicacion3806,9.850531,-84.195882
3807,Ubicacion3807,9.939851,-84.327638
3808,Ubicacion3808,10.122564,-84.224939
3809,Ubicacion3809,9.942824,-83.910594
3810,Ubicacion3810,10.127219,-83.965962
3811,Ubicacion3811,9.893507,-84.270209
3812,Ubicacion3812,9.714073,-84.312275
3813,Ubicacion3813,9.759329,-84.018049
3814,Ubicacion3814,10.00109,-83.87513
3815,Ubicacion3815,9.709118,-84.132473
3816,Ubicacion3816,10.153271,-84.347421
3817,Ubicacion3817,9.61187,-84.277439
3818,Ubicacion3818,10.165124,-83.999405
3819,Ubicacion3819,10.169695,-83.820978
3820,Ubicacion3820,9.65434,-84.035126
3821,Ubicacion3821,10.099022,-84.246923
3822,Ubicacion3822,9.719465,-84.037425
3823,Ubicacion3823,9.962923,-83.915139
3824,Ubicacion3824,9.919688,-83.948732
3825,Ubicacion3825,10.015215,-84.21969
3826,Ubicacion3826,10.117886,-84.347069
3827,Ubicacion3827,10.145515,-84.276395
3828,Ubicacion3828,9.605593,-83.966415
3829,Ubicacion3829,9.723168,-84.139161
3830,Ubicacion3830,9.79946,-84.106085
3831,Ubicacion3831,10.181229,-84.052031
3832,Ubicacion3832,9.87599,-84.197605
3833,Ubicacion3833,9.727372,-84.039694
3834,Ubicacion3834,9.826417,-84.273272
3835,Ubicacion3835,9.93936,-83.923097
3836,Ubicacion3836,9.729885,-84.389832
3837,Ubicacion3837,9.744215,-84.317819
3838,Ubicacion3838,10.136963,-84.094099
3839,Ubicacion3839,9.826993,-83.952057
3840,Ubicacion3840,9.818305,-83.861333
3841,Ubicacion3841,10.01824,-83.844926
3842,Ubicacion3842,10.106322,-84.207691
3843,Ubicacion3843,9.631608,-83.894149
3844,Ubicacion3844,9.776196,-84.110185
3845,Ubicacion3845,9.869361,-84.117847
3846,Ubicacion3846,10.090894,-84.010905
3847,Ubicacion3847,9.62388,-84.302551
3848,Ubicacion3848,9.769862,-83.994795
3849,Ubicacion3849,9.799077,-84.135355
3850,Ubicacion3850,9.768563,-83.915869
3851,Ubicacion3851,10.132457,-84.254631
3852,Ubicacion3852,9.809557,-84.302245
3853,Ubicacion3853,9.604705,-84.23864
3854,Ubicacion3854,9.968981,-84.178839
3855,Ubicacion3855,9.881747,-84.021084
3856,Ubicacion3856,9.769801,-84.009477
3857,Ubicacion3857,9.722352,-84.147952
3858,Ubicacion3858,10.131542,-84.046117
3859,Ubicacion3859,9.711516,-84.249386
3860,Ubicacion3860,9.954318,-84.246936
3861,Ubicacion3861,9.885585,-84.345865
3862,Ubicacion3862,9.653796,-84.129921
3863,Ubicacion3863,9.741362,-84.206116
3864,Ubicacion3864,9.804428,-84.242277
3865,Ubicacion3865,9.918292,-84.2488
3866,Ubicacion3866,10.091531,-84.013822
3867,Ubicacion3867,9.693659,-84.10411
3868,Ubicacion3868,9.682787,-84.319603
3869,Ubicacion3869,9.809468,-84.133238
3870,Ubicacion3870,10.046764,-83.893486
3871,Ubicacion3871,10.022185,-84.042018
3872,Ubicacion3872,9.823378,-83.845632
3873,Ubicacion3873,10.148483,-83.980345
3874,Ubicacion3874,9.756881,-84.300961
3875,Ubicacion3875,10.161898,-84.182644
3876,Ubicacion3876,9.8026,-83.935888
3877,Ubicacion3877,10.049898,-84.270823
3878,Ubicacion3878,9.621852,-84.365045
3879,Ubicacion3879,9.711233,-84.393727
3880,Ubicacion3880,10.164594,-84.162931
3881,Ubicacion3881,9.798366,-84.001545
3882,Ubicacion3882,9.631447,-84.132276
3883,Ubicacion3883,9.734605,-83.801916
3884,Ubicacion3884,10.130912,-84.181788
3885,Ubicacion3885,9.723147,-84.279026
3886,Ubicacion3886,9.851841,-84.19665
3887,Ubicacion3887,9.741996,-84.058581
3888,Ubicacion3888,10.056011,-84.046992
3889,Ubicacion3889,9.931057,-83.982414
3890,Ubicacion3890,9.704532,-83.867788
3891,Ubicacion3891,9.881422,-84.212786
3892,Ubicacion3892,10.122924,-84.025097
3893,Ubicacion3893,10.070196,-83.880599
3894,Ubicacion3894,9.784434,-84.034628
3895,Ubicacion3895,9.965284,-84.364699
3896,Ubicacion3896,9.785569,-84.200407
3897,Ubicacion3897,9.911073,-84.159281
3898,Ubicacion3898,9.796224,-84.213867
3899,Ubicacion3899,9.854199,-84.052234
3900,Ubicacion3900,10.006154,-84.137139
3901,Ubicacion3901,10.006471,-83.897145
3902,Ubicacion3902,9.703983,-84.361632
3903,Ubicacion3903,9.875101,-83.851122
3904,Ubicacion3904,9.927343,-83.935325
3905,Ubicacion3905,9.916432,-84.262779
3906,Ubicacion3906,10.041016,-84.267511
3907,Ubicacion3907,10.108236,-84.359745
3908,Ubicacion3908,9.909756,-84.231567
3909,Ubicacion3909,9.95542,-84.14949
3910,Ubicacion3910,9.608393,-84.11815
3911,Ubicacion3911,10.121955,-84.100867
3912,Ubicacion3912,10.07236,-84.127722
3913,Ubicacion3913,10.134172,-84.275842
3914,Ubicacion3914,10.18913,-84.286896
3915,Ubicacion3915,9.758426,-84.243657
3916,Ubicacion3916,9.705124,-83.927709
3917,Ubicacion3917,9.617054,-83.800271
3918,Ubicacion3918,9.913085,-84.10129
3919,Ubicacion3919,9.953534,-84.297703
3920,Ubicacion3920,9.662399,-83.966023
3921,Ubicacion3921,10.124227,-84.286068
3922,Ubicacion3922,10.191145,-84.088406
3923,Ubicacion3923,9.980332,-84.086966
3924,Ubicacion3924,9.616843,-83.80249
3925,Ubicacion3925,9.96749,-84.027136
3926,Ubicacion3926,9.907751,-83.822181
3927,Ubicacion3927,9.768268,-84.249301
3928,Ubicacion3928,9.61347,-84.1938
3929,Ubicacion3929,9.750081,-84.306992
3930,Ubicacion3930,9.863939,-83.936019
3931,Ubicacion3931,9.865671,-83.945378
3932,Ubicacion3932,9.929023,-84.205912
3933,Ubicacion3933,9.646098,-84.01594
3934,Ubicacion3934,10.035086,-83.884749
3935,Ubicacion3935,10.191128,-84.006034
3936,Ubicacion3936,10.114316,-84.27032
3937,Ubicacion3937,9.60951,-84.078401
3938,Ubicacion3938,9.686825,-84.113915
3939,Ubicacion3939,9.790534,-84.039821
3940,Ubicacion3940,10.027582,-83.900285
3941,Ubicacion3941,9.994481,-84.2192
3942,Ubicacion3942,10.184509,-84.241779
3943,Ubicacion3943,9.866715,-84.21612
3944,Ubicacion3944,9.612794,-84.308465
3945,Ubicacion3945,10.15473,-84.355444
3946,Ubicacion3946,10.044248,-84.187875
3947,Ubicacion3947,9.704627,-84.154519
3948,Ubicacion3948,9.767644,-84.259307
3949,Ubicacion3949,10.056417,-84.377682
3950,Ubicacion3950,9.980435,-84.371283
3951,Ubicacion3951,9.688501,-84.109579
3952,Ubicacion3952,9.602683,-84.097252
3953,Ubicacion3953,10.12189,-84.03892
3954,Ubicacion3954,10.041486,-83.915802
3955,Ubicacion3955,9.921384,-84.384185
3956,Ubicacion3956,10.086871,-84.163204
3957,Ubicacion3957,9.955505,-83.916429
3958,Ubicacion3958,9.902778,-84.025828
3959,Ubicacion3959,9.690914,-84.266358
3960,Ubicacion3960,9.621917,-84.389028
3961,Ubicacion3961,9.808198,-84.275193
3962,Ubicacion3962,10.062848,-83.829306
3963,Ubicacion3963,9.741235,-83.860786
3964,Ubicacion3964,10.133693,-83.849816
3965,Ubicacion3965,9.70319,-84.066897
3966,Ubicacion3966,9.950357,-84.113345
3967,Ubicacion3967,10.016262,-83.83554
3968,Ubicacion3968,9.717208,-83.98316
3969,Ubicacion3969,9.838444,-84.204774
3970,Ubicacion3970,10.17305,-84.172255
3971,Ubicacion3971,10.141046,-84.141354
3972,Ubicacion3972,9.771646,-84.219884
3973,Ubicacion3973,9.88229,-83.927155
3974,Ubicacion3974,9.709845,-84.331213
3975,Ubicacion3975,9.782572,-83.967614
3976,Ubicacion3976,9.676762,-84.083427
3977,Ubicacion3977,10.189214,-84.025365
3978,Ubicacion3978,9.91686,-84.299904
3979,Ubicacion3979,9.952689,-84.095721
3980,Ubicacion3980,10.157722,-84.058795
3981,Ubicacion3981,9.749209,-84.110683
3982,Ubicacion3982,10.100536,-84.390106
3983,Ubicacion3983,9.826868,-84.306162
3984,Ubicacion3984,9.836874,-84.035174
3985,Ubicacion3985,9.975258,-84.230343
3986,Ubicacion3986,10.073003,-83.905929
3987,Ubicacion3987,9.894086,-84.343313
3988,Ubicacion3988,9.895386,-84.303281
3989,Ubicacion3989,9.814836,-84.152281
3990,Ubicacion3990,9.855717,-84.320753
3991,Ubicacion3991,9.925188,-84.027685
3992,Ubicacion3992,10.049622,-84.147235
3993,Ubicacion3993,10.104466,-84.037923
3994,Ubicacion3994,9.624974,-83.900731
3995,Ubicacion3995,9.63597,-84.346515
3996,Ubicacion3996,9.719151,-84.087217
3997,Ubicacion3997,9.896029,-83.873297
3998,Ubicacion3998,9.756502,-84.027462
3999,Ubicacion3999,9.709196,-84.264342
4000,Ubicacion4000,9.683614,-83.983141
4001,Ubicacion4001,10.0828,-83.910236
4002,Ubicacion4002,9.83326,-84.094724
4003,Ubicacion4003,10.101149,-84.225696
4004,Ubicacion4004,9.768981,-83.810602
4005,Ubicacion4005,9.777842,-84.315511
4006,Ubicacion4006,9.844551,-83.968733
4007,Ubicacion4007,9.896243,-84.221355
4008,Ubicacion4008,9.916921,-84.163873
4009,Ubicacion4009,9.926662,-84.389384
4010,Ubicacion4010,9.963579,-84.078911
4011,Ubicacion4011,9.673521,-84.122832
4012,Ubicacion4012,10.138921,-84.173636
4013,Ubicacion4013,9.679426,-84.037281
4014,Ubicacion4014,9.661513,-84.3439
4015,Ubicacion4015,9.858333,-84.324999
4016,Ubicacion4016,10.015701,-83.984434
4017,Ubicacion4017,10.134221,-84.004174
4018,Ubicacion4018,9.617148,-84.218696
4019,Ubicacion4019,9.818514,-84.175427
4020,Ubicacion4020,9.697847,-83.992637
4021,Ubicacion4021,10.053708,-84.399392
4022,Ubicacion4022,10.021044,-84.05335
4023,Ubicacion4023,9.609237,-83.86196
4024,Ubicacion4024,10.178682,-84.276836
4025,Ubicacion4025,10.131607,-84.359111
4026,Ubicacion4026,10.113884,-84.287059
4027,Ubicacion4027,10.131909,-84.264722
4028,Ubicacion4028,9.967261,-83.82337
4029,Ubicacion4029,10.006615,-84.371922
4030,Ubicacion4030,10.102321,-84.03781
4031,Ubicacion4031,9.936901,-84.045234
4032,Ubicacion4032,9.719215,-84.352522
4033,Ubicacion4033,9.807446,-84.282522
4034,Ubicacion4034,10.100308,-84.044363
4035,Ubicacion4035,9.975086,-83.894145
4036,Ubicacion4036,9.980014,-84.399872
4037,Ubicacion4037,9.747859,-84.074037
4038,Ubicacion4038,9.868444,-83.803205
4039,Ubicacion4039,10.091734,-83.922821
4040,Ubicacion4040,9.656018,-84.31308
4041,Ubicacion4041,9.896685,-84.329813
4042,Ubicacion4042,9.728525,-83.908541
4043,Ubicacion4043,9.6891,-84.125414
4044,Ubicacion4044,10.074916,-84.019715
4045,Ubicacion4045,10.098655,-84.336392
4046,Ubicacion4046,9.642704,-84.30811
4047,Ubicacion4047,9.79483,-84.349564
4048,Ubicacion4048,9.612426,-83.947311
4049,Ubicacion4049,9.730489,-84.32796
4050,Ubicacion4050,9.65947,-84.119719
4051,Ubicacion4051,9.66753,-84.229736
4052,Ubicacion4052,9.787453,-84.08376
4053,Ubicacion4053,9.849536,-84.136895
4054,Ubicacion4054,10.026178,-83.907465
4055,Ubicacion4055,9.913599,-84.23546
4056,Ubicacion4056,9.62529,-84.012421
4057,Ubicacion4057,9.670626,-83.924379
4058,Ubicacion4058,9.943504,-84.34579
4059,Ubicacion4059,9.98814,-84.34945
4060,Ubicacion4060,9.892479,-84.288689
4061,Ubicacion4061,10.185441,-83.994661
4062,Ubicacion4062,9.947262,-83.861985
4063,Ubicacion4063,9.868841,-84.239617
4064,Ubicacion4064,10.150461,-83.939654
4065,Ubicacion4065,9.633275,-84.002506
4066,Ubicacion4066,9.781349,-83.854206
4067,Ubicacion4067,9.948513,-83.856981
4068,Ubicacion4068,9.950985,-84.293412
4069,Ubicacion4069,9.826585,-83.934171
4070,Ubicacion4070,9.987765,-84.374633
4071,Ubicacion4071,9.656864,-83.944439
4072,Ubicacion4072,10.052071,-84.30971
4073,Ubicacion4073,10.126389,-84.175877
4074,Ubicacion4074,10.196723,-84.073675
4075,Ubicacion4075,9.848795,-83.902221
4076,Ubicacion4076,10.174942,-83.947717
4077,Ubicacion4077,9.691484,-83.992202
4078,Ubicacion4078,10.071572,-84.005897
4079,Ubicacion4079,10.022191,-83.972016
4080,Ubicacion4080,10.121346,-84.247705
4081,Ubicacion4081,10.174365,-83.937011
4082,Ubicacion4082,9.630994,-84.0754
4083,Ubicacion4083,9.688462,-83.848151
4084,Ubicacion4084,9.940567,-83.901478
4085,Ubicacion4085,9.686133,-84.285387
4086,Ubicacion4086,9.760391,-84.232961
4087,Ubicacion4087,10.083425,-84.272866
4088,Ubicacion4088,9.618664,-84.183465
4089,Ubicacion4089,9.837496,-84.172623
4090,Ubicacion4090,9.620294,-84.060146
4091,Ubicacion4091,9.711387,-84.298107
4092,Ubicacion4092,9.697892,-84.105882
4093,Ubicacion4093,9.666324,-83.807248
4094,Ubicacion4094,9.712617,-84.070538
4095,Ubicacion4095,9.922918,-84.279503
4096,Ubicacion4096,9.78737,-83.926725
4097,Ubicacion4097,9.849324,-83.843337
4098,Ubicacion4098,9.698742,-84.286446
4099,Ubicacion4099,10.194529,-84.008108
4100,Ubicacion4100,9.805375,-83.834208
4101,Ubicacion4101,9.605655,-84.127633
4102,Ubicacion4102,9.713021,-84.11793
4103,Ubicacion4103,9.844073,-84.243035
4104,Ubicacion4104,9.904964,-84.394472
4105,Ubicacion4105,9.830568,-83.950241
4106,Ubicacion4106,10.178654,-84.335534
4107,Ubicacion4107,10.001886,-83.807638
4108,Ubicacion4108,9.63641,-84.146159
4109,Ubicacion4109,9.952292,-84.381681
4110,Ubicacion4110,9.975556,-84.271277
4111,Ubicacion4111,9.974003,-84.075909
4112,Ubicacion4112,10.08687,-84.232929
4113,Ubicacion4113,9.828449,-84.161824
4114,Ubicacion4114,9.951098,-84.167442
4115,Ubicacion4115,10.031999,-83.920095
4116,Ubicacion4116,9.940287,-84.181818
4117,Ubicacion4117,9.857506,-84.043403
4118,Ubicacion4118,9.96818,-84.215027
4119,Ubicacion4119,9.975423,-84.053574
4120,Ubicacion4120,10.166877,-84.17301
4121,Ubicacion4121,10.120282,-84.05985
4122,Ubicacion4122,9.767116,-84.362628
4123,Ubicacion4123,10.00167,-83.873696
4124,Ubicacion4124,9.999041,-83.911613
4125,Ubicacion4125,10.038624,-84.328881
4126,Ubicacion4126,10.006065,-84.155844
4127,Ubicacion4127,9.818795,-84.230581
4128,Ubicacion4128,10.166161,-84.087348
4129,Ubicacion4129,9.941474,-84.134734
4130,Ubicacion4130,9.812796,-84.101157
4131,Ubicacion4131,9.92076,-84.122315
4132,Ubicacion4132,9.798643,-83.975195
4133,Ubicacion4133,10.128312,-83.879859
4134,Ubicacion4134,9.818929,-84.252517
4135,Ubicacion4135,9.882619,-84.094311
4136,Ubicacion4136,10.001018,-84.221341
4137,Ubicacion4137,9.854099,-83.910674
4138,Ubicacion4138,9.646913,-84.250634
4139,Ubicacion4139,10.18171,-84.369989
4140,Ubicacion4140,9.636312,-84.115063
4141,Ubicacion4141,9.851139,-84.069084
4142,Ubicacion4142,9.66247,-84.171508
4143,Ubicacion4143,9.954878,-83.800017
4144,Ubicacion4144,9.831945,-83.838911
4145,Ubicacion4145,9.99506,-83.908056
4146,Ubicacion4146,9.909281,-84.178442
4147,Ubicacion4147,9.883301,-84.030023
4148,Ubicacion4148,10.094114,-84.169515
4149,Ubicacion4149,9.977978,-83.871271
4150,Ubicacion4150,9.936772,-84.2469
4151,Ubicacion4151,9.684535,-84.039116
4152,Ubicacion4152,9.605105,-84.293583
4153,Ubicacion4153,10.015938,-84.079564
4154,Ubicacion4154,9.658893,-83.819571
4155,Ubicacion4155,10.000959,-84.006975
4156,Ubicacion4156,10.066217,-84.097955
4157,Ubicacion4157,9.985211,-84.098594
4158,Ubicacion4158,9.784313,-83.937584
4159,Ubicacion4159,9.700686,-84.380607
4160,Ubicacion4160,9.751186,-83.933556
4161,Ubicacion4161,9.661669,-84.348002
4162,Ubicacion4162,9.827138,-83.977935
4163,Ubicacion4163,9.705587,-84.299879
4164,Ubicacion4164,9.996295,-84.092276
4165,Ubicacion4165,10.156093,-83.996122
4166,Ubicacion4166,9.735058,-84.077924
4167,Ubicacion4167,9.621107,-84.049926
4168,Ubicacion4168,10.078477,-84.193104
4169,Ubicacion4169,10.168653,-84.09639
4170,Ubicacion4170,10.126962,-84.305438
4171,Ubicacion4171,9.795338,-84.072533
4172,Ubicacion4172,9.665481,-84.280098
4173,Ubicacion4173,9.950078,-83.852372
4174,Ubicacion4174,10.052268,-84.182392
4175,Ubicacion4175,9.699607,-83.809099
4176,Ubicacion4176,9.804532,-83.935376
4177,Ubicacion4177,10.186223,-83.986588
4178,Ubicacion4178,9.73418,-84.083993
4179,Ubicacion4179,9.989348,-84.033274
4180,Ubicacion4180,10.193331,-83.977877
4181,Ubicacion4181,9.635046,-84.099438
4182,Ubicacion4182,10.130382,-83.939519
4183,Ubicacion4183,9.731695,-83.914422
4184,Ubicacion4184,9.927014,-83.841041
4185,Ubicacion4185,9.728094,-84.235568
4186,Ubicacion4186,9.670902,-83.949005
4187,Ubicacion4187,9.633988,-84.152284
4188,Ubicacion4188,9.747006,-84.323996
4189,Ubicacion4189,9.722086,-83.913162
4190,Ubicacion4190,9.791171,-84.326073
4191,Ubicacion4191,9.704576,-84.177027
4192,Ubicacion4192,9.797273,-84.325962
4193,Ubicacion4193,10.082516,-84.374857
4194,Ubicacion4194,9.714325,-83.826128
4195,Ubicacion4195,10.172331,-84.25809
4196,Ubicacion4196,9.634531,-83.87863
4197,Ubicacion4197,9.653556,-84.165918
4198,Ubicacion4198,9.723807,-83.927674
4199,Ubicacion4199,9.872238,-83.99109
4200,Ubicacion4200,9.659945,-84.335723
4201,Ubicacion4201,9.690583,-83.900192
4202,Ubicacion4202,9.697206,-83.820758
4203,Ubicacion4203,9.803952,-83.809832
4204,Ubicacion4204,10.181047,-84.349037
4205,Ubicacion4205,9.941977,-84.265443
4206,Ubicacion4206,10.05654,-84.024252
4207,Ubicacion4207,9.719696,-84.347808
4208,Ubicacion4208,9.689958,-83.847621
4209,Ubicacion4209,10.013921,-84.280689
4210,Ubicacion4210,10.193388,-83.84956
4211,Ubicacion4211,9.918818,-84.018825
4212,Ubicacion4212,9.715818,-83.971946
4213,Ubicacion4213,9.671317,-84.097975
4214,Ubicacion4214,9.969705,-83.960766
4215,Ubicacion4215,9.858964,-84.063068
4216,Ubicacion4216,9.847247,-84.044665
4217,Ubicacion4217,9.915932,-84.349269
4218,Ubicacion4218,9.711221,-84.080209
4219,Ubicacion4219,9.80144,-84.010796
4220,Ubicacion4220,10.113061,-84.393158
4221,Ubicacion4221,9.838416,-84.26083
4222,Ubicacion4222,9.605086,-84.219943
4223,Ubicacion4223,9.748489,-84.154103
4224,Ubicacion4224,10.093525,-84.079438
4225,Ubicacion4225,9.603327,-84.255165
4226,Ubicacion4226,9.741833,-84.323941
4227,Ubicacion4227,9.736039,-84.262797
4228,Ubicacion4228,9.888418,-83.816826
4229,Ubicacion4229,9.971632,-83.892491
4230,Ubicacion4230,9.875865,-83.914889
4231,Ubicacion4231,9.758601,-83.964375
4232,Ubicacion4232,9.815548,-84.118528
4233,Ubicacion4233,9.723529,-84.208387
4234,Ubicacion4234,9.678747,-84.344722
4235,Ubicacion4235,9.866079,-84.283271
4236,Ubicacion4236,9.958133,-84.37965
4237,Ubicacion4237,9.75861,-83.905597
4238,Ubicacion4238,10.066589,-83.904959
4239,Ubicacion4239,10.066836,-84.146749
4240,Ubicacion4240,10.071096,-84.086162
4241,Ubicacion4241,9.980922,-84.384273
4242,Ubicacion4242,10.189908,-84.225172
4243,Ubicacion4243,9.944019,-83.916528
4244,Ubicacion4244,9.748915,-83.854553
4245,Ubicacion4245,10.127994,-84.166929
4246,Ubicacion4246,10.108461,-84.348202
4247,Ubicacion4247,9.994332,-83.816107
4248,Ubicacion4248,9.815837,-84.17469
4249,Ubicacion4249,9.826869,-84.046822
4250,Ubicacion4250,9.703455,-84.03338
4251,Ubicacion4251,10.059109,-84.04051
4252,Ubicacion4252,9.600888,-83.88806
4253,Ubicacion4253,9.733727,-84.067371
4254,Ubicacion4254,9.780053,-84.16586
4255,Ubicacion4255,10.198744,-84.323676
4256,Ubicacion4256,9.946317,-83.874784
4257,Ubicacion4257,10.00536,-84.0991
4258,Ubicacion4258,9.936465,-84.159673
4259,Ubicacion4259,9.617519,-84.246291
4260,Ubicacion4260,9.73738,-83.944458
4261,Ubicacion4261,9.683341,-84.32143
4262,Ubicacion4262,9.661577,-83.995655
4263,Ubicacion4263,9.942306,-84.288678
4264,Ubicacion4264,9.81124,-84.210769
4265,Ubicacion4265,9.610963,-84.079746
4266,Ubicacion4266,9.926469,-84.252234
4267,Ubicacion4267,10.005759,-84.377438
4268,Ubicacion4268,10.014249,-84.331237
4269,Ubicacion4269,9.900222,-84.129444
4270,Ubicacion4270,10.066645,-83.974798
4271,Ubicacion4271,10.153307,-84.3875
4272,Ubicacion4272,9.745306,-84.049299
4273,Ubicacion4273,10.184398,-83.96302
4274,Ubicacion4274,10.16598,-84.094368
4275,Ubicacion4275,9.726125,-83.860744
4276,Ubicacion4276,9.825973,-83.90746
4277,Ubicacion4277,9.914754,-84.284562
4278,Ubicacion4278,9.769182,-84.263276
4279,Ubicacion4279,10.175935,-84.204391
4280,Ubicacion4280,9.788419,-84.359742
4281,Ubicacion4281,9.97271,-84.190246
4282,Ubicacion4282,9.639344,-83.838066
4283,Ubicacion4283,10.001979,-84.289472
4284,Ubicacion4284,10.041493,-84.336779
4285,Ubicacion4285,9.835633,-84.158082
4286,Ubicacion4286,10.047348,-84.172157
4287,Ubicacion4287,9.687964,-84.111547
4288,Ubicacion4288,9.917408,-84.280553
4289,Ubicacion4289,9.644051,-84.053674
4290,Ubicacion4290,10.083953,-83.993092
4291,Ubicacion4291,10.023187,-83.944395
4292,Ubicacion4292,9.627069,-83.933179
4293,Ubicacion4293,9.946439,-83.874466
4294,Ubicacion4294,9.741532,-84.260777
4295,Ubicacion4295,10.14632,-84.384878
4296,Ubicacion4296,9.804087,-84.002346
4297,Ubicacion4297,10.038619,-83.938917
4298,Ubicacion4298,9.704501,-84.082214
4299,Ubicacion4299,10.081798,-84.035569
4300,Ubicacion4300,9.909324,-83.99422
4301,Ubicacion4301,9.859397,-84.027498
4302,Ubicacion4302,10.095048,-84.056658
4303,Ubicacion4303,9.687068,-84.230683
4304,Ubicacion4304,9.780104,-84.247033
4305,Ubicacion4305,10.155028,-83.918069
4306,Ubicacion4306,10.017796,-84.38438
4307,Ubicacion4307,10.110869,-84.050794
4308,Ubicacion4308,9.674723,-84.277129
4309,Ubicacion4309,9.647259,-83.825348
4310,Ubicacion4310,9.857671,-84.397002
4311,Ubicacion4311,10.143227,-84.220733
4312,Ubicacion4312,9.851859,-84.236398
4313,Ubicacion4313,10.153347,-84.325833
4314,Ubicacion4314,10.190101,-84.067269
4315,Ubicacion4315,10.056555,-84.342093
4316,Ubicacion4316,9.86657,-84.064381
4317,Ubicacion4317,9.81145,-83.979691
4318,Ubicacion4318,9.611778,-83.987782
4319,Ubicacion4319,10.082341,-84.222511
4320,Ubicacion4320,9.722489,-84.251947
4321,Ubicacion4321,10.027155,-83.917508
4322,Ubicacion4322,9.701192,-84.385707
4323,Ubicacion4323,10.031284,-83.922281
4324,Ubicacion4324,10.174378,-84.375132
4325,Ubicacion4325,9.776928,-84.007408
4326,Ubicacion4326,10.121391,-84.239356
4327,Ubicacion4327,9.746713,-83.914724
4328,Ubicacion4328,10.091452,-84.355177
4329,Ubicacion4329,9.867487,-84.359259
4330,Ubicacion4330,9.750197,-84.18563
4331,Ubicacion4331,10.051536,-83.985864
4332,Ubicacion4332,9.929018,-84.204135
4333,Ubicacion4333,9.788413,-84.200753
4334,Ubicacion4334,9.90799,-84.380873
4335,Ubicacion4335,9.955224,-84.079663
4336,Ubicacion4336,9.8671,-84.072937
4337,Ubicacion4337,9.878576,-84.138614
4338,Ubicacion4338,9.80338,-84.291286
4339,Ubicacion4339,9.811114,-84.389553
4340,Ubicacion4340,9.997189,-84.28677
4341,Ubicacion4341,10.133149,-83.882256
4342,Ubicacion4342,9.805167,-84.234113
4343,Ubicacion4343,9.978514,-83.876843
4344,Ubicacion4344,9.816658,-83.963809
4345,Ubicacion4345,9.802356,-84.348618
4346,Ubicacion4346,9.76176,-83.994583
4347,Ubicacion4347,9.697242,-83.920126
4348,Ubicacion4348,9.860568,-84.388311
4349,Ubicacion4349,9.732939,-83.958922
4350,Ubicacion4350,9.718169,-83.888572
4351,Ubicacion4351,9.950837,-83.853526
4352,Ubicacion4352,10.001837,-83.832033
4353,Ubicacion4353,9.600194,-84.039389
4354,Ubicacion4354,10.043841,-84.21082
4355,Ubicacion4355,9.655108,-84.166446
4356,Ubicacion4356,9.673074,-83.96701
4357,Ubicacion4357,9.913943,-84.378235
4358,Ubicacion4358,10.122746,-84.132787
4359,Ubicacion4359,9.891247,-84.169389
4360,Ubicacion4360,9.954147,-83.955248
4361,Ubicacion4361,10.167628,-84.09669
4362,Ubicacion4362,9.918748,-83.817076
