id,id_usuario,id_restaurante,fecha,estado
ped_01514,user_0077,res_0024,2022-11-19,pendiente
ped_01515,user_0309,res_0092,2026-08-01,entregado
ped_01516,user_0339,res_0030,2024-04-29,pendiente
ped_01517,user_0369,res_0015,2024-09-13,cancelado
ped_01518,user_0246,res_0062,2023-03-08,cancelado
ped_01519,user_0083,res_0083,2026-09-03,pendiente
ped_01520,user_0012,res_0032,2022-03-30,entregado
ped_01521,user_0294,res_0076,2022-11-26,entregado
ped_01522,user_0323,res_0066,2022-03-22,cancelado
ped_01523,user_0076,res_0008,2022-12-07,pendiente
ped_01524,user_0473,res_0024,2024-11-24,pendiente
ped_01525,user_0307,res_0073,2025-07-29,entregado
ped_01526,user_0450,res_0093,2026-01-30,cancelado
ped_01527,user_0421,res_0037,2027-04-24,entregado
ped_01528,user_0111,res_0058,2025-05-27,pendiente
ped_01529,user_0445,res_0062,2022-12-16,entregado
ped_01530,user_0426,res_0053,2025-05-15,entregado
ped_01531,user_0407,res_0075,2026-08-08,entregado
ped_01532,user_0320,res_0085,2024-11-12,pendiente
ped_01533,user_0086,res_0093,2025-11-05,pendiente
ped_01534,user_0473,res_0059,2025-05-06,cancelado
ped_01535,user_0036,res_0030,2024-02-14,pendiente
ped_01536,user_0068,res_0014,2022-02-03,entregado
ped_01537,user_0268,res_0065,2025-11-02,pendiente
ped_01538,user_0424,res_0020,2025-05-25,entregado
ped_01539,user_0091,res_0061,2027-01-21,cancelado
ped_01540,user_0308,res_0005,2026-12-03,cancelado
ped_01541,user_0258,res_0097,2022-08-29,entregado
ped_01542,user_0247,res_0085,2022-09-24,cancelado
ped_01543,user_0277,res_0001,2027-01-11,cancelado
ped_01544,user_0333,res_0056,2024-12-05,pendiente
ped_01545,user_0190,res_0006,2025-11-29,cancelado
ped_01546,user_0220,res_0030,2027-04-06,pendiente
ped_01547,user_0405,res_0099,2024-02-20,pendiente
ped_01548,user_0302,res_0095,2027-02-03,cancelado
ped_01549,user_0295,res_0013,2024-05-21,entregado
ped_01550,user_0131,res_0062,2026-04-18,entregado
ped_01551,user_0466,res_0011,2023-08-04,cancelado
ped_01552,user_0449,res_0070,2024-04-16,pendiente
ped_01553,user_0097,res_0001,2025-12-23,cancelado
ped_01554,user_0405,res_0001,2025-03-29,cancelado
ped_01555,user_0061,res_0067,2022-01-15,pendiente
ped_01556,user_0336,res_0027,2025-11-09,pendiente
ped_01557,user_0210,res_0047,2022-08-07,entregado
ped_01558,user_0219,res_0084,2025-04-13,pendiente
ped_01559,user_0134,res_0069,2024-05-17,cancelado
ped_01560,user_0188,res_0079,2023-07-19,cancelado
ped_01561,user_0204,res_0097,2023-02-22,pendiente
ped_01562,user_0283,res_0072,2024-09-15,entregado
ped_01563,user_0190,res_0072,2025-02-10,pendiente
ped_01564,user_0130,res_0040,2025-03-29,pendiente
ped_01565,user_0397,res_0091,2024-03-26,cancelado
ped_01566,user_0071,res_0085,2022-09-01,cancelado
ped_01567,user_0118,res_0058,2026-05-23,cancelado
ped_01568,user_0487,res_0021,2022-07-25,entregado
ped_01569,user_0261,res_0052,2026-05-29,pendiente
ped_01570,user_0411,res_0071,2025-06-11,cancelado
ped_01571,user_0351,res_0091,2022-04-17,entregado
ped_01572,user_0200,res_0082,2022-01-11,entregado
ped_01573,user_0422,res_0019,2024-08-23,cancelado
ped_01574,user_0223,res_0012,2022-05-12,pendiente
ped_01575,user_0114,res_0048,2022-06-13,cancelado
ped_01576,user_0020,res_0093,2024-02-27,pendiente
ped_01577,user_0315,res_0084,2024-12-03,pendiente
ped_01578,user_0365,res_0077,2022-04-28,entregado
ped_01579,user_0328,res_0064,2024-06-18,entregado
ped_01580,user_0104,res_0085,2027-03-22,cancelado
ped_01581,user_0147,res_0025,2022-03-10,cancelado
ped_01582,user_0262,res_0067,2025-12-01,entregado
ped_01583,user_0315,res_0022,2025-10-12,entregado
ped_01584,user_0185,res_0031,2025-09-03,entregado
ped_01585,user_0500,res_0021,2022-06-27,pendiente
ped_01586,user_0400,res_0052,2023-12-25,cancelado
ped_01587,user_0203,res_0052,2025-04-15,entregado
ped_01588,user_0266,res_0002,2026-02-18,cancelado
ped_01589,user_0036,res_0012,2025-01-30,pendiente
ped_01590,user_0372,res_0072,2027-02-17,cancelado
ped_01591,user_0179,res_0045,2027-05-27,pendiente
ped_01592,user_0116,res_0078,2027-05-27,entregado
ped_01593,user_0233,res_0052,2025-03-23,entregado
ped_01594,user_0134,res_0023,2024-04-13,cancelado
ped_01595,user_0055,res_0072,2022-05-29,cancelado
ped_01596,user_0151,res_0044,2027-04-24,entregado
ped_01597,user_0412,res_0066,2027-05-14,pendiente
ped_01598,user_0449,res_0069,2026-07-24,cancelado
ped_01599,user_0129,res_0089,2024-06-25,pendiente
ped_01600,user_0289,res_0062,2026-04-26,entregado
ped_01601,user_0388,res_0044,2027-05-23,pendiente
ped_01602,user_0349,res_0059,2027-01-11,cancelado
ped_01603,user_0442,res_0004,2024-09-14,entregado
ped_01604,user_0133,res_0009,2024-02-23,cancelado
ped_01605,user_0404,res_0029,2025-10-18,cancelado
ped_01606,user_0118,res_0041,2024-04-24,pendiente
ped_01607,user_0265,res_0069,2022-01-20,cancelado
ped_01608,user_0427,res_0034,2023-05-24,pendiente
ped_01609,user_0048,res_0052,2025-10-11,cancelado
ped_01610,user_0421,res_0044,2022-06-05,cancelado
ped_01611,user_0477,res_0023,2024-09-02,pendiente
ped_01612,user_0182,res_0028,2027-01-06,cancelado
ped_01613,user_0138,res_0024,2027-04-24,cancelado
ped_01614,user_0350,res_0025,2024-10-18,cancelado
ped_01615,user_0103,res_0031,2026-02-15,entregado
ped_01616,user_0447,res_0034,2023-02-28,entregado
ped_01617,user_0104,res_0032,2026-09-09,cancelado
ped_01618,user_0183,res_0020,2026-05-15,entregado
ped_01619,user_0062,res_0011,2025-10-16,cancelado
ped_01620,user_0253,res_0079,2022-01-14,cancelado
ped_01621,user_0491,res_0006,2026-10-03,pendiente
ped_01622,user_0191,res_0080,2023-10-08,pendiente
ped_01623,user_0460,res_0074,2026-11-15,pendiente
ped_01624,user_0252,res_0024,2026-04-15,cancelado
ped_01625,user_0144,res_0051,2023-03-31,cancelado
ped_01626,user_0066,res_0007,2024-12-12,pendiente
ped_01627,user_0245,res_0070,2022-03-08,cancelado
ped_01628,user_0178,res_0051,2026-10-29,cancelado
ped_01629,user_0398,res_0023,2024-07-25,entregado
ped_01630,user_0358,res_0067,2024-07-31,pendiente
ped_01631,user_0353,res_0002,2022-01-25,cancelado
ped_01632,user_0108,res_0049,2025-04-04,entregado
ped_01633,user_0167,res_0047,2025-06-08,pendiente
ped_01634,user_0096,res_0071,2023-06-23,entregado
ped_01635,user_0138,res_0061,2027-05-18,cancelado
ped_01636,user_0176,res_0047,2023-01-12,pendiente
ped_01637,user_0218,res_0027,2024-05-08,cancelado
ped_01638,user_0386,res_0048,2024-01-18,pendiente
ped_01639,user_0144,res_0058,2023-01-04,cancelado
ped_01640,user_0068,res_0074,2025-11-05,entregado
ped_01641,user_0417,res_0013,2026-01-16,pendiente
ped_01642,user_0412,res_0031,2025-02-11,pendiente
ped_01643,user_0439,res_0049,2023-02-06,entregado
ped_01644,user_0410,res_0095,2022-11-03,pendiente
ped_01645,user_0413,res_0002,2022-12-28,pendiente
ped_01646,user_0256,res_0018,2027-01-04,cancelado
ped_01647,user_0265,res_0069,2026-01-15,pendiente
ped_01648,user_0403,res_0063,2023-09-07,pendiente
ped_01649,user_0288,res_0073,2022-04-08,pendiente
ped_01650,user_0051,res_0089,2022-12-01,entregado
ped_01651,user_0111,res_0033,2024-09-02,cancelado
ped_01652,user_0050,res_0058,2026-03-05,pendiente
ped_01653,user_0134,res_0047,2024-01-08,cancelado
ped_01654,user_0286,res_0033,2023-12-06,entregado
ped_01655,user_0211,res_0016,2023-12-21,cancelado
ped_01656,user_0494,res_0078,2023-02-12,cancelado
ped_01657,user_0295,res_0084,2025-08-22,cancelado
ped_01658,user_0090,res_0100,2023-08-06,pendiente
ped_01659,user_0167,res_0087,2024-11-11,pendiente
ped_01660,user_0397,res_0095,2024-07-04,entregado
ped_01661,user_0196,res_0079,2023-08-10,pendiente
ped_01662,user_0324,res_0019,2026-11-14,entregado
ped_01663,user_0328,res_0044,2024-05-13,cancelado
ped_01664,user_0314,res_0074,2024-04-08,entregado
ped_01665,user_0041,res_0021,2023-12-05,entregado
ped_01666,user_0161,res_0041,2025-08-30,pendiente
ped_01667,user_0364,res_0035,2025-05-24,cancelado
ped_01668,user_0203,res_0035,2026-12-23,pendiente
ped_01669,user_0400,res_0047,2026-03-12,cancelado
ped_01670,user_0267,res_0058,2024-04-27,entregado
ped_01671,user_0095,res_0003,2022-09-14,cancelado
ped_01672,user_0121,res_0085,2023-05-31,cancelado
ped_01673,user_0359,res_0096,2022-06-13,entregado
ped_01674,user_0086,res_0051,2022-07-30,entregado
ped_01675,user_0033,res_0061,2025-01-28,entregado
ped_01676,user_0014,res_0099,2024-03-24,cancelado
ped_01677,user_0392,res_0011,2022-08-01,pendiente
ped_01678,user_0317,res_0020,2022-06-22,cancelado
ped_01679,user_0477,res_0050,2023-09-26,entregado
ped_01680,user_0127,res_0095,2023-08-05,pendiente
ped_01681,user_0321,res_0017,2022-09-26,cancelado
ped_01682,user_0430,res_0022,2022-02-28,entregado
ped_01683,user_0340,res_0046,2026-10-29,pendiente
ped_01684,user_0443,res_0061,2024-08-14,cancelado
ped_01685,user_0479,res_0035,2025-01-28,pendiente
ped_01686,user_0070,res_0090,2025-01-09,entregado
ped_01687,user_0303,res_0077,2024-07-24,cancelado
ped_01688,user_0384,res_0082,2026-12-02,cancelado
ped_01689,user_0223,res_0068,2025-08-03,cancelado
ped_01690,user_0274,res_0040,2027-02-05,pendiente
ped_01691,user_0247,res_0070,2023-04-11,entregado
ped_01692,user_0227,res_0040,2024-01-20,pendiente
ped_01693,user_0134,res_0020,2023-09-14,entregado
ped_01694,user_0001,res_0067,2026-07-28,entregado
ped_01695,user_0177,res_0037,2024-08-18,cancelado
ped_01696,user_0005,res_0089,2027-03-04,pendiente
ped_01697,user_0485,res_0097,2024-09-04,pendiente
ped_01698,user_0005,res_0099,2024-05-31,pendiente
ped_01699,user_0306,res_0030,2026-06-20,entregado
ped_01700,user_0281,res_0048,2023-01-22,pendiente
ped_01701,user_0452,res_0072,2024-06-14,pendiente
ped_01702,user_0128,res_0021,2026-01-04,cancelado
ped_01703,user_0331,res_0050,2026-08-24,pendiente
ped_01704,user_0113,res_0034,2022-06-12,pendiente
ped_01705,user_0321,res_0031,2024-11-24,cancelado
ped_01706,user_0414,res_0089,2025-11-03,pendiente
ped_01707,user_0146,res_0084,2026-03-02,cancelado
ped_01708,user_0415,res_0035,2024-04-25,entregado
ped_01709,user_0437,res_0009,2023-01-09,entregado
ped_01710,user_0149,res_0015,2025-07-28,pendiente
ped_01711,user_0317,res_0058,2023-07-12,cancelado
ped_01712,user_0319,res_0063,2023-01-20,pendiente
ped_01713,user_0010,res_0020,2022-04-12,cancelado
ped_01714,user_0012,res_0024,2027-06-15,entregado
ped_01715,user_0145,res_0035,2022-09-14,cancelado
ped_01716,user_0225,res_0094,2022-01-17,entregado
ped_01717,user_0047,res_0020,2022-01-31,pendiente
ped_01718,user_0112,res_0044,2024-05-10,pendiente
ped_01719,user_0403,res_0064,2024-01-31,pendiente
ped_01720,user_0357,res_0005,2023-11-08,entregado
ped_01721,user_0432,res_0097,2027-05-03,entregado
ped_01722,user_0029,res_0035,2026-05-08,pendiente
ped_01723,user_0037,res_0070,2024-08-20,entregado
ped_01724,user_0099,res_0033,2026-08-01,pendiente
ped_01725,user_0425,res_0002,2022-09-07,cancelado
ped_01726,user_0128,res_0050,2026-04-29,pendiente
ped_01727,user_0127,res_0095,2022-03-10,entregado
ped_01728,user_0236,res_0095,2026-04-28,entregado
ped_01729,user_0267,res_0086,2023-03-03,pendiente
ped_01730,user_0200,res_0088,2027-05-23,pendiente
ped_01731,user_0480,res_0042,2022-11-21,cancelado
ped_01732,user_0373,res_0006,2026-03-06,cancelado
ped_01733,user_0267,res_0016,2023-06-03,pendiente
ped_01734,user_0327,res_0039,2023-02-11,pendiente
ped_01735,user_0455,res_0007,2026-11-04,cancelado
ped_01736,user_0112,res_0015,2023-04-29,cancelado
ped_01737,user_0223,res_0042,2022-01-31,entregado
ped_01738,user_0407,res_0036,2025-04-12,entregado
ped_01739,user_0203,res_0032,2022-01-19,entregado
ped_01740,user_0298,res_0089,2024-08-31,cancelado
ped_01741,user_0306,res_0020,2024-01-31,entregado
ped_01742,user_0128,res_0021,2024-10-20,entregado
ped_01743,user_0352,res_0080,2023-11-25,cancelado
ped_01744,user_0031,res_0008,2023-12-30,cancelado
ped_01745,user_0079,res_0090,2025-01-03,entregado
ped_01746,user_0065,res_0063,2023-04-22,pendiente
ped_01747,user_0286,res_0083,2026-03-30,pendiente
ped_01748,user_0413,res_0057,2026-02-10,entregado
ped_01749,user_0011,res_0089,2024-02-13,pendiente
ped_01750,user_0371,res_0018,2023-05-29,entregado
ped_01751,user_0249,res_0091,2024-06-15,cancelado
ped_01752,user_0151,res_0070,2025-11-28,pendiente
ped_01753,user_0098,res_0073,2023-01-18,cancelado
ped_01754,user_0179,res_0042,2026-02-08,pendiente
ped_01755,user_0141,res_0077,2027-02-16,cancelado
ped_01756,user_0083,res_0009,2024-12-23,entregado
ped_01757,user_0231,res_0038,2026-08-06,pendiente
ped_01758,user_0278,res_0047,2024-07-18,entregado
ped_01759,user_0398,res_0082,2024-11-02,pendiente
ped_01760,user_0376,res_0024,2026-12-14,entregado
ped_01761,user_0318,res_0047,2026-05-09,cancelado
ped_01762,user_0123,res_0042,2026-01-16,entregado
ped_01763,user_0338,res_0069,2026-08-05,pendiente
ped_01764,user_0098,res_0068,2025-10-31,pendiente
ped_01765,user_0393,res_0071,2022-11-12,cancelado
ped_01766,user_0145,res_0042,2024-04-19,cancelado
ped_01767,user_0165,res_0015,2022-07-17,cancelado
ped_01768,user_0338,res_0009,2022-03-31,entregado
ped_01769,user_0092,res_0005,2023-02-18,entregado
ped_01770,user_0249,res_0025,2022-07-22,entregado
ped_01771,user_0293,res_0083,2026-09-09,pendiente
ped_01772,user_0337,res_0063,2024-12-12,cancelado
ped_01773,user_0360,res_0076,2023-06-09,entregado
ped_01774,user_0188,res_0029,2025-05-25,cancelado
ped_01775,user_0037,res_0002,2027-03-21,entregado
ped_01776,user_0336,res_0063,2027-03-17,entregado
ped_01777,user_0240,res_0082,2022-05-05,pendiente
ped_01778,user_0286,res_0096,2027-04-06,pendiente
ped_01779,user_0421,res_0048,2026-06-15,cancelado
ped_01780,user_0030,res_0079,2023-06-29,cancelado
ped_01781,user_0021,res_0094,2022-05-25,pendiente
ped_01782,user_0040,res_0028,2027-05-22,cancelado
ped_01783,user_0050,res_0013,2026-01-25,entregado
ped_01784,user_0273,res_0050,2023-01-24,entregado
ped_01785,user_0270,res_0085,2023-05-25,cancelado
ped_01786,user_0321,res_0023,2025-02-17,cancelado
ped_01787,user_0286,res_0054,2026-03-09,entregado
ped_01788,user_0393,res_0082,2025-03-26,pendiente
ped_01789,user_0346,res_0059,2025-12-09,cancelado
ped_01790,user_0219,res_0014,2022-12-08,entregado
ped_01791,user_0282,res_0052,2024-10-30,pendiente
ped_01792,user_0337,res_0021,2024-12-29,cancelado
ped_01793,user_0227,res_0046,2027-01-23,pendiente
ped_01794,user_0282,res_0042,2026-09-27,pendiente
ped_01795,user_0212,res_0098,2025-07-20,pendiente
ped_01796,user_0423,res_0093,2023-10-25,cancelado
ped_01797,user_0124,res_0073,2025-01-22,entregado
ped_01798,user_0193,res_0099,2025-01-31,cancelado
ped_01799,user_0131,res_0047,2027-05-24,pendiente
ped_01800,user_0230,res_0051,2022-01-01,cancelado
ped_01801,user_0018,res_0037,2025-05-05,entregado
ped_01802,user_0266,res_0018,2026-12-29,pendiente
ped_01803,user_0004,res_0039,2023-03-31,entregado
ped_01804,user_0439,res_0041,2022-02-14,cancelado
ped_01805,user_0422,res_0036,2027-02-26,cancelado
ped_01806,user_0262,res_0072,2025-03-14,cancelado
ped_01807,user_0080,res_0013,2022-03-19,pendiente
ped_01808,user_0183,res_0020,2022-10-11,pendiente
ped_01809,user_0188,res_0075,2023-05-27,entregado
ped_01810,user_0132,res_0039,2022-07-08,cancelado
ped_01811,user_0205,res_0073,2027-02-23,entregado
ped_01812,user_0376,res_0010,2026-01-21,pendiente
ped_01813,user_0406,res_0062,2022-12-21,pendiente
ped_01814,user_0423,res_0089,2025-12-10,cancelado
ped_01815,user_0420,res_0013,2025-05-04,cancelado
ped_01816,user_0154,res_0005,2026-02-05,cancelado
ped_01817,user_0196,res_0011,2026-05-17,entregado
ped_01818,user_0472,res_0099,2023-11-16,pendiente
ped_01819,user_0451,res_0056,2024-05-03,entregado
ped_01820,user_0446,res_0099,2023-04-10,cancelado
ped_01821,user_0335,res_0078,2027-03-17,entregado
ped_01822,user_0325,res_0100,2025-07-18,pendiente
ped_01823,user_0028,res_0040,2024-12-09,entregado
ped_01824,user_0164,res_0070,2025-03-02,entregado
ped_01825,user_0168,res_0065,2025-11-30,entregado
ped_01826,user_0079,res_0007,2025-10-11,cancelado
ped_01827,user_0202,res_0058,2026-03-22,cancelado
ped_01828,user_0295,res_0065,2022-07-04,entregado
ped_01829,user_0222,res_0038,2026-05-30,pendiente
ped_01830,user_0076,res_0017,2023-11-20,entregado
ped_01831,user_0244,res_0074,2026-03-07,entregado
ped_01832,user_0281,res_0052,2023-06-22,entregado
ped_01833,user_0205,res_0065,2024-06-08,cancelado
ped_01834,user_0067,res_0098,2022-10-04,pendiente
ped_01835,user_0287,res_0026,2024-09-26,pendiente
ped_01836,user_0334,res_0074,2023-02-06,cancelado
ped_01837,user_0316,res_0095,2024-12-09,entregado
ped_01838,user_0125,res_0010,2023-06-30,pendiente
ped_01839,user_0166,res_0088,2027-03-08,cancelado
ped_01840,user_0046,res_0015,2025-10-07,pendiente
ped_01841,user_0217,res_0047,2023-12-15,entregado
ped_01842,user_0165,res_0045,2025-05-01,cancelado
ped_01843,user_0013,res_0099,2023-09-17,entregado
ped_01844,user_0180,res_0079,2026-08-10,pendiente
ped_01845,user_0320,res_0019,2024-06-21,entregado
ped_01846,user_0474,res_0030,2023-02-13,cancelado
ped_01847,user_0192,res_0020,2026-04-01,cancelado
ped_01848,user_0437,res_0011,2022-08-19,cancelado
ped_01849,user_0028,res_0032,2027-04-28,cancelado
ped_01850,user_0475,res_0019,2026-11-15,pendiente
ped_01851,user_0008,res_0044,2025-11-21,entregado
ped_01852,user_0157,res_0058,2024-08-22,entregado
ped_01853,user_0170,res_0027,2026-02-24,cancelado
ped_01854,user_0109,res_0027,2025-01-24,cancelado
ped_01855,user_0385,res_0034,2025-01-28,pendiente
ped_01856,user_0319,res_0094,2022-10-17,cancelado
ped_01857,user_0358,res_0086,2022-02-07,pendiente
ped_01858,user_0299,res_0085,2024-12-14,entregado
ped_01859,user_0131,res_0022,2022-05-04,pendiente
ped_01860,user_0103,res_0090,2025-06-19,pendiente
ped_01861,user_0028,res_0060,2025-09-02,entregado
ped_01862,user_0035,res_0050,2025-09-14,pendiente
ped_01863,user_0340,res_0085,2024-01-08,entregado
ped_01864,user_0010,res_0038,2026-11-12,cancelado
ped_01865,user_0198,res_0030,2024-02-19,cancelado
ped_01866,user_0364,res_0013,2027-01-26,pendiente
ped_01867,user_0249,res_0077,2024-12-24,entregado
ped_01868,user_0096,res_0026,2024-10-22,pendiente
ped_01869,user_0288,res_0092,2022-02-14,entregado
ped_01870,user_0127,res_0068,2023-09-17,pendiente
ped_01871,user_0251,res_0051,2026-03-05,entregado
ped_01872,user_0010,res_0045,2025-11-02,pendiente
ped_01873,user_0182,res_0081,2023-09-12,entregado
ped_01874,user_0257,res_0036,2026-07-21,entregado
ped_01875,user_0321,res_0033,2026-12-05,pendiente
ped_01876,user_0456,res_0004,2027-04-18,cancelado
ped_01877,user_0486,res_0036,2023-04-07,entregado
ped_01878,user_0175,res_0051,2025-09-07,entregado
ped_01879,user_0045,res_0094,2024-02-22,cancelado
ped_01880,user_0492,res_0087,2025-06-08,cancelado
ped_01881,user_0352,res_0030,2024-05-04,entregado
ped_01882,user_0294,res_0020,2024-05-23,pendiente
ped_01883,user_0466,res_0078,2023-11-06,pendiente
ped_01884,user_0278,res_0017,2023-02-28,cancelado
ped_01885,user_0071,res_0075,2025-01-13,cancelado
ped_01886,user_0410,res_0026,2026-11-02,entregado
ped_01887,user_0159,res_0089,2025-12-15,cancelado
ped_01888,user_0466,res_0018,2024-05-30,entregado
ped_01889,user_0336,res_0073,2027-02-22,entregado
ped_01890,user_0163,res_0009,2025-02-15,cancelado
ped_01891,user_0486,res_0093,2022-08-31,entregado
ped_01892,user_0163,res_0019,2026-01-29,entregado
ped_01893,user_0392,res_0041,2026-12-08,pendiente
ped_01894,user_0493,res_0053,2023-09-14,pendiente
ped_01895,user_0382,res_0082,2027-03-27,cancelado
ped_01896,user_0141,res_0020,2026-05-15,entregado
ped_01897,user_0055,res_0017,2023-01-14,entregado
ped_01898,user_0391,res_0079,2025-06-17,pendiente
ped_01899,user_0311,res_0073,2025-06-08,entregado
ped_01900,user_0306,res_0030,2023-04-18,cancelado
ped_01901,user_0014,res_0046,2022-06-12,cancelado
ped_01902,user_0400,res_0062,2022-10-02,cancelado
ped_01903,user_0434,res_0078,2024-08-18,cancelado
ped_01904,user_0333,res_0048,2023-01-12,pendiente
ped_01905,user_0252,res_0061,2022-10-09,entregado
ped_01906,user_0099,res_0029,2022-03-08,pendiente
ped_01907,user_0392,res_0002,2027-03-11,pendiente
ped_01908,user_0487,res_0053,2023-04-01,cancelado
ped_01909,user_0344,res_0026,2026-04-01,entregado
ped_01910,user_0034,res_0023,2027-03-14,pendiente
ped_01911,user_0444,res_0079,2024-09-30,cancelado
ped_01912,user_0167,res_0059,2026-12-23,entregado
ped_01913,user_0219,res_0052,2026-05-09,entregado
ped_01914,user_0312,res_0095,2026-08-16,pendiente
ped_01915,user_0369,res_0041,2024-03-18,cancelado
ped_01916,user_0481,res_0096,2025-03-17,cancelado
ped_01917,user_0275,res_0068,2025-08-06,cancelado
ped_01918,user_0403,res_0005,2024-12-02,entregado
ped_01919,user_0232,res_0059,2026-08-21,entregado
ped_01920,user_0450,res_0032,2024-11-28,cancelado
ped_01921,user_0203,res_0095,2022-03-22,cancelado
ped_01922,user_0199,res_0067,2026-04-17,cancelado
ped_01923,user_0493,res_0007,2023-01-24,pendiente
ped_01924,user_0226,res_0051,2026-12-17,pendiente
ped_01925,user_0397,res_0037,2024-08-02,entregado
ped_01926,user_0217,res_0038,2025-06-09,entregado
ped_01927,user_0354,res_0067,2027-01-25,entregado
ped_01928,user_0238,res_0083,2024-07-14,entregado
ped_01929,user_0370,res_0065,2022-08-20,entregado
ped_01930,user_0399,res_0075,2027-04-05,cancelado
ped_01931,user_0280,res_0018,2024-03-16,pendiente
ped_01932,user_0166,res_0058,2022-02-21,entregado
ped_01933,user_0233,res_0076,2027-01-11,cancelado
ped_01934,user_0459,res_0026,2026-12-13,pendiente
ped_01935,user_0047,res_0033,2023-10-26,cancelado
ped_01936,user_0333,res_0092,2026-06-20,entregado
ped_01937,user_0368,res_0094,2022-09-11,entregado
ped_01938,user_0059,res_0091,2024-07-09,cancelado
ped_01939,user_0186,res_0011,2024-12-08,cancelado
ped_01940,user_0197,res_0094,2026-06-09,cancelado
ped_01941,user_0314,res_0021,2024-02-15,cancelado
ped_01942,user_0195,res_0006,2026-04-23,entregado
ped_01943,user_0468,res_0043,2025-03-04,cancelado
ped_01944,user_0442,res_0020,2022-11-29,entregado
ped_01945,user_0092,res_0099,2025-12-29,entregado
ped_01946,user_0215,res_0040,2023-09-26,cancelado
ped_01947,user_0394,res_0058,2023-08-15,cancelado
ped_01948,user_0093,res_0016,2027-01-15,entregado
ped_01949,user_0492,res_0026,2022-01-08,cancelado
ped_01950,user_0392,res_0033,2022-01-26,pendiente
ped_01951,user_0255,res_0064,2025-01-18,entregado
ped_01952,user_0312,res_0064,2023-05-03,entregado
ped_01953,user_0302,res_0085,2024-09-01,pendiente
ped_01954,user_0210,res_0057,2022-06-12,cancelado
ped_01955,user_0308,res_0001,2023-05-17,cancelado
ped_01956,user_0143,res_0080,2025-07-11,cancelado
ped_01957,user_0420,res_0027,2022-04-11,entregado
ped_01958,user_0076,res_0008,2025-08-30,pendiente
ped_01959,user_0019,res_0019,2026-10-15,entregado
ped_01960,user_0342,res_0074,2026-09-13,cancelado
ped_01961,user_0153,res_0043,2027-02-28,entregado
ped_01962,user_0026,res_0014,2024-05-03,entregado
ped_01963,user_0083,res_0087,2023-08-06,cancelado
ped_01964,user_0339,res_0089,2025-12-04,cancelado
ped_01965,user_0294,res_0072,2022-12-30,pendiente
ped_01966,user_0384,res_0075,2024-01-08,entregado
ped_01967,user_0048,res_0099,2023-09-05,pendiente
ped_01968,user_0189,res_0049,2026-08-07,entregado
ped_01969,user_0389,res_0055,2026-09-24,cancelado
ped_01970,user_0034,res_0038,2024-08-22,entregado
ped_01971,user_0063,res_0089,2026-10-27,pendiente
ped_01972,user_0169,res_0068,2024-04-27,cancelado
ped_01973,user_0108,res_0090,2023-03-05,cancelado
ped_01974,user_0030,res_0014,2025-03-16,cancelado
ped_01975,user_0323,res_0068,2022-06-29,pendiente
ped_01976,user_0371,res_0089,2025-05-23,cancelado
ped_01977,user_0148,res_0055,2025-05-31,pendiente
ped_01978,user_0133,res_0068,2025-03-23,cancelado
ped_01979,user_0182,res_0017,2025-06-12,cancelado
ped_01980,user_0255,res_0067,2026-02-02,cancelado
ped_01981,user_0255,res_0064,2026-07-13,entregado
ped_01982,user_0453,res_0079,2023-04-22,cancelado
ped_01983,user_0149,res_0025,2022-01-04,entregado
ped_01984,user_0013,res_0060,2025-07-04,entregado
ped_01985,user_0378,res_0027,2026-06-26,cancelado
ped_01986,user_0213,res_0053,2022-04-04,pendiente
ped_01987,user_0180,res_0072,2026-07-09,cancelado
ped_01988,user_0109,res_0002,2025-08-04,entregado
ped_01989,user_0354,res_0037,2023-06-06,entregado
ped_01990,user_0158,res_0039,2024-11-03,cancelado
ped_01991,user_0166,res_0099,2022-01-13,entregado
ped_01992,user_0352,res_0043,2023-12-01,pendiente
ped_01993,user_0371,res_0073,2025-06-15,entregado
ped_01994,user_0427,res_0023,2023-02-02,pendiente
ped_01995,user_0427,res_0044,2027-03-04,cancelado
ped_01996,user_0246,res_0061,2026-06-21,entregado
ped_01997,user_0331,res_0018,2024-09-13,entregado
ped_01998,user_0322,res_0059,2027-01-01,cancelado
ped_01999,user_0459,res_0043,2024-08-05,pendiente
ped_02000,user_0476,res_0096,2022-04-25,cancelado
