id,id_usuario,id_restaurante,fecha,invitados
resv_01677,user_0192,res_0023,2025-02-06,10
resv_01678,user_0084,res_0070,2024-06-11,7
resv_01679,user_0146,res_0085,2025-11-11,7
resv_01680,user_0325,res_0037,2025-12-08,10
resv_01681,user_0481,res_0013,2022-06-29,2
resv_01682,user_0046,res_0084,2022-02-03,10
resv_01683,user_0478,res_0053,2022-08-01,8
resv_01684,user_0384,res_0097,2025-07-01,9
resv_01685,user_0052,res_0082,2024-06-28,9
resv_01686,user_0298,res_0005,2025-09-29,5
resv_01687,user_0437,res_0054,2023-03-10,4
resv_01688,user_0398,res_0059,2025-02-03,7
resv_01689,user_0059,res_0026,2026-10-20,8
resv_01690,user_0487,res_0016,2023-12-20,8
resv_01691,user_0212,res_0083,2025-12-12,7
resv_01692,user_0004,res_0048,2026-05-21,4
resv_01693,user_0260,res_0037,2023-07-03,5
resv_01694,user_0158,res_0054,2025-10-10,4
resv_01695,user_0003,res_0054,2022-03-08,1
resv_01696,user_0014,res_0020,2026-06-07,6
resv_01697,user_0431,res_0067,2026-08-07,10
resv_01698,user_0163,res_0043,2022-12-16,10
resv_01699,user_0221,res_0031,2025-02-12,7
resv_01700,user_0099,res_0079,2025-08-12,7
resv_01701,user_0425,res_0007,2026-06-30,10
resv_01702,user_0220,res_0017,2027-04-08,7
resv_01703,user_0373,res_0023,2024-04-05,6
resv_01704,user_0265,res_0021,2024-06-14,4
resv_01705,user_0051,res_0091,2026-06-29,3
resv_01706,user_0259,res_0016,2025-07-17,10
resv_01707,user_0402,res_0051,2026-09-23,5
resv_01708,user_0429,res_0071,2022-11-22,6
resv_01709,user_0105,res_0012,2022-07-11,1
resv_01710,user_0224,res_0002,2025-07-11,10
resv_01711,user_0079,res_0004,2025-06-19,9
resv_01712,user_0472,res_0011,2025-03-17,7
resv_01713,user_0013,res_0096,2026-02-12,3
resv_01714,user_0233,res_0082,2025-07-17,6
resv_01715,user_0096,res_0031,2025-08-29,4
resv_01716,user_0153,res_0025,2025-01-01,4
resv_01717,user_0372,res_0100,2026-07-11,7
resv_01718,user_0395,res_0034,2025-09-12,1
resv_01719,user_0141,res_0011,2027-03-30,3
resv_01720,user_0322,res_0003,2025-07-31,10
resv_01721,user_0444,res_0014,2022-08-16,8
resv_01722,user_0475,res_0077,2022-09-09,2
resv_01723,user_0073,res_0037,2023-06-21,3
resv_01724,user_0048,res_0010,2024-10-09,6
resv_01725,user_0468,res_0027,2024-03-11,2
resv_01726,user_0252,res_0003,2024-04-27,2
resv_01727,user_0250,res_0081,2022-06-06,4
resv_01728,user_0352,res_0054,2024-02-08,6
resv_01729,user_0325,res_0058,2026-07-14,3
resv_01730,user_0093,res_0039,2022-01-21,3
resv_01731,user_0338,res_0073,2025-07-16,10
resv_01732,user_0438,res_0005,2022-08-29,6
resv_01733,user_0178,res_0062,2025-06-11,10
resv_01734,user_0280,res_0001,2022-11-21,9
resv_01735,user_0380,res_0033,2027-03-13,2
resv_01736,user_0099,res_0078,2022-03-02,9
resv_01737,user_0012,res_0067,2024-11-14,3
resv_01738,user_0111,res_0047,2022-08-24,4
resv_01739,user_0016,res_0042,2022-10-11,4
resv_01740,user_0043,res_0094,2025-11-17,3
resv_01741,user_0138,res_0036,2024-09-13,4
resv_01742,user_0489,res_0012,2023-12-15,9
resv_01743,user_0334,res_0038,2024-08-14,8
resv_01744,user_0224,res_0066,2027-04-23,7
resv_01745,user_0473,res_0025,2023-05-28,3
resv_01746,user_0102,res_0088,2026-09-29,5
resv_01747,user_0493,res_0051,2022-07-30,10
resv_01748,user_0407,res_0099,2025-04-18,5
resv_01749,user_0085,res_0027,2027-05-08,8
resv_01750,user_0222,res_0058,2024-05-17,10
resv_01751,user_0383,res_0035,2026-07-29,6
resv_01752,user_0319,res_0014,2025-05-28,7
resv_01753,user_0220,res_0026,2025-03-07,6
resv_01754,user_0192,res_0081,2026-08-06,2
resv_01755,user_0231,res_0022,2026-12-27,1
resv_01756,user_0491,res_0066,2023-06-03,10
resv_01757,user_0210,res_0038,2025-05-21,9
resv_01758,user_0181,res_0051,2022-03-03,2
resv_01759,user_0093,res_0042,2024-05-29,3
resv_01760,user_0184,res_0032,2022-05-29,4
resv_01761,user_0337,res_0048,2024-02-01,3
resv_01762,user_0400,res_0041,2022-09-08,1
resv_01763,user_0164,res_0089,2022-01-23,6
resv_01764,user_0110,res_0060,2025-03-08,6
resv_01765,user_0461,res_0030,2025-02-24,2
resv_01766,user_0198,res_0037,2025-05-17,4
resv_01767,user_0270,res_0028,2022-07-30,9
resv_01768,user_0143,res_0092,2025-05-29,2
resv_01769,user_0294,res_0083,2024-05-13,7
resv_01770,user_0163,res_0041,2023-02-10,4
resv_01771,user_0026,res_0064,2024-10-18,1
resv_01772,user_0141,res_0054,2022-09-02,2
resv_01773,user_0232,res_0022,2025-05-16,6
resv_01774,user_0303,res_0050,2023-04-30,10
resv_01775,user_0011,res_0037,2022-02-06,10
resv_01776,user_0003,res_0060,2023-08-06,3
resv_01777,user_0431,res_0052,2022-03-17,9
resv_01778,user_0471,res_0068,2022-03-22,6
resv_01779,user_0331,res_0003,2022-05-23,8
resv_01780,user_0049,res_0054,2026-01-21,5
resv_01781,user_0141,res_0041,2026-03-24,6
resv_01782,user_0205,res_0011,2025-02-13,6
resv_01783,user_0253,res_0079,2022-04-07,7
resv_01784,user_0153,res_0090,2024-07-19,8
resv_01785,user_0435,res_0083,2027-06-04,2
resv_01786,user_0432,res_0048,2027-04-05,10
resv_01787,user_0053,res_0004,2023-04-04,1
resv_01788,user_0423,res_0002,2022-10-12,2
resv_01789,user_0166,res_0089,2026-01-23,7
resv_01790,user_0116,res_0022,2022-06-30,4
resv_01791,user_0371,res_0048,2026-07-30,9
resv_01792,user_0003,res_0089,2026-11-13,1
resv_01793,user_0133,res_0006,2022-08-15,1
resv_01794,user_0485,res_0039,2022-06-03,5
resv_01795,user_0169,res_0089,2025-06-08,7
resv_01796,user_0139,res_0090,2022-12-15,3
resv_01797,user_0299,res_0059,2022-09-03,3
resv_01798,user_0164,res_0019,2026-03-23,10
resv_01799,user_0455,res_0053,2025-07-28,8
resv_01800,user_0343,res_0016,2024-12-04,9
resv_01801,user_0124,res_0074,2024-09-05,8
resv_01802,user_0500,res_0036,2023-10-22,8
resv_01803,user_0116,res_0012,2023-06-25,5
resv_01804,user_0365,res_0011,2023-12-24,9
resv_01805,user_0428,res_0032,2025-09-12,4
resv_01806,user_0356,res_0010,2022-06-03,8
resv_01807,user_0031,res_0028,2022-01-27,4
resv_01808,user_0240,res_0050,2023-01-20,8
resv_01809,user_0054,res_0044,2023-03-04,10
resv_01810,user_0390,res_0068,2024-11-18,6
resv_01811,user_0390,res_0040,2025-12-22,8
resv_01812,user_0336,res_0020,2026-10-03,9
resv_01813,user_0055,res_0017,2023-03-25,6
resv_01814,user_0198,res_0058,2026-11-13,10
resv_01815,user_0263,res_0026,2026-05-17,7
resv_01816,user_0097,res_0009,2023-07-24,7
resv_01817,user_0085,res_0088,2023-09-22,10
resv_01818,user_0332,res_0014,2022-10-29,8
resv_01819,user_0449,res_0014,2026-03-06,2
resv_01820,user_0124,res_0003,2027-01-06,8
resv_01821,user_0096,res_0035,2022-02-28,8
resv_01822,user_0339,res_0068,2024-07-16,6
resv_01823,user_0136,res_0016,2027-03-14,9
resv_01824,user_0044,res_0046,2024-06-02,4
resv_01825,user_0078,res_0051,2024-10-25,7
resv_01826,user_0261,res_0043,2022-04-19,8
resv_01827,user_0140,res_0048,2022-07-20,1
resv_01828,user_0333,res_0049,2026-02-08,7
resv_01829,user_0100,res_0038,2023-01-23,7
resv_01830,user_0091,res_0077,2023-07-20,9
resv_01831,user_0312,res_0064,2024-11-28,7
resv_01832,user_0056,res_0088,2022-04-13,4
resv_01833,user_0491,res_0015,2023-03-26,2
resv_01834,user_0028,res_0005,2025-03-24,5
resv_01835,user_0123,res_0009,2024-12-25,2
resv_01836,user_0142,res_0029,2026-12-13,10
resv_01837,user_0359,res_0092,2024-04-08,7
resv_01838,user_0202,res_0013,2023-03-27,5
resv_01839,user_0254,res_0027,2022-12-17,4
resv_01840,user_0178,res_0082,2023-08-13,10
resv_01841,user_0148,res_0094,2022-01-07,2
resv_01842,user_0095,res_0065,2027-02-03,10
resv_01843,user_0245,res_0095,2023-09-18,4
resv_01844,user_0088,res_0041,2025-10-27,2
resv_01845,user_0086,res_0024,2023-11-12,8
resv_01846,user_0073,res_0002,2025-09-26,8
resv_01847,user_0220,res_0043,2022-02-12,3
resv_01848,user_0499,res_0034,2026-12-10,2
resv_01849,user_0088,res_0087,2026-04-07,1
resv_01850,user_0305,res_0046,2027-06-09,8
resv_01851,user_0299,res_0001,2024-09-27,4
resv_01852,user_0242,res_0015,2022-04-03,1
resv_01853,user_0291,res_0088,2023-08-19,4
resv_01854,user_0269,res_0065,2022-12-09,3
resv_01855,user_0397,res_0013,2022-07-24,5
resv_01856,user_0412,res_0095,2023-11-19,8
resv_01857,user_0252,res_0095,2023-12-20,9
resv_01858,user_0132,res_0085,2024-09-23,5
resv_01859,user_0187,res_0059,2022-01-28,6
resv_01860,user_0155,res_0091,2023-11-15,9
resv_01861,user_0397,res_0085,2026-10-22,10
resv_01862,user_0248,res_0015,2023-07-07,9
resv_01863,user_0373,res_0082,2022-02-12,3
resv_01864,user_0211,res_0029,2025-09-12,3
resv_01865,user_0183,res_0064,2022-03-05,4
resv_01866,user_0296,res_0095,2025-11-26,7
resv_01867,user_0185,res_0027,2026-03-05,2
resv_01868,user_0100,res_0049,2025-08-01,2
resv_01869,user_0495,res_0036,2026-12-02,9
resv_01870,user_0461,res_0058,2027-05-17,9
resv_01871,user_0090,res_0034,2027-02-08,6
resv_01872,user_0455,res_0043,2024-03-11,10
resv_01873,user_0214,res_0036,2023-09-26,4
resv_01874,user_0022,res_0075,2024-12-01,6
resv_01875,user_0428,res_0079,2022-09-09,7
resv_01876,user_0408,res_0059,2025-03-06,6
resv_01877,user_0148,res_0015,2027-06-09,1
resv_01878,user_0256,res_0088,2022-10-29,8
resv_01879,user_0349,res_0020,2024-12-07,5
resv_01880,user_0320,res_0072,2025-09-22,3
resv_01881,user_0156,res_0063,2023-08-14,2
resv_01882,user_0410,res_0038,2022-02-01,8
resv_01883,user_0021,res_0028,2023-08-03,10
resv_01884,user_0064,res_0007,2024-09-27,5
resv_01885,user_0003,res_0056,2023-12-23,1
resv_01886,user_0026,res_0033,2022-10-10,6
resv_01887,user_0450,res_0037,2026-05-28,9
resv_01888,user_0341,res_0099,2025-02-22,3
resv_01889,user_0489,res_0012,2025-12-31,5
resv_01890,user_0074,res_0094,2023-02-07,7
resv_01891,user_0300,res_0011,2023-08-19,4
resv_01892,user_0017,res_0061,2027-03-26,6
resv_01893,user_0128,res_0087,2025-07-28,7
resv_01894,user_0217,res_0052,2027-06-04,2
resv_01895,user_0458,res_0034,2027-02-28,5
resv_01896,user_0306,res_0040,2022-12-21,10
resv_01897,user_0224,res_0087,2026-11-29,6
resv_01898,user_0412,res_0075,2022-10-13,4
resv_01899,user_0129,res_0018,2024-05-02,9
resv_01900,user_0103,res_0039,2023-09-17,2
resv_01901,user_0153,res_0073,2027-03-14,8
resv_01902,user_0280,res_0024,2024-02-09,7
resv_01903,user_0050,res_0018,2024-12-14,8
resv_01904,user_0356,res_0041,2024-10-28,6
resv_01905,user_0240,res_0046,2024-05-25,8
resv_01906,user_0216,res_0053,2024-08-02,1
resv_01907,user_0468,res_0072,2022-02-24,7
resv_01908,user_0046,res_0097,2022-10-15,10
resv_01909,user_0465,res_0039,2026-05-31,4
resv_01910,user_0298,res_0066,2024-02-04,3
resv_01911,user_0318,res_0070,2027-01-18,10
resv_01912,user_0450,res_0038,2022-04-20,7
resv_01913,user_0065,res_0052,2025-10-04,1
resv_01914,user_0237,res_0098,2026-11-27,9
resv_01915,user_0236,res_0007,2022-06-23,1
resv_01916,user_0139,res_0084,2022-08-08,6
resv_01917,user_0305,res_0013,2026-08-11,5
resv_01918,user_0290,res_0062,2025-11-15,6
resv_01919,user_0443,res_0008,2022-09-06,10
resv_01920,user_0346,res_0066,2026-02-23,1
resv_01921,user_0360,res_0027,2024-11-23,3
resv_01922,user_0288,res_0095,2027-06-04,8
resv_01923,user_0070,res_0029,2027-01-08,3
resv_01924,user_0155,res_0081,2023-09-29,1
resv_01925,user_0413,res_0063,2025-07-01,4
resv_01926,user_0059,res_0009,2022-01-01,3
resv_01927,user_0310,res_0016,2024-11-30,2
resv_01928,user_0127,res_0027,2022-08-01,8
resv_01929,user_0013,res_0065,2024-06-27,7
resv_01930,user_0029,res_0016,2023-09-07,7
resv_01931,user_0248,res_0024,2026-08-07,4
resv_01932,user_0431,res_0070,2023-06-18,10
resv_01933,user_0349,res_0057,2026-10-26,10
resv_01934,user_0064,res_0056,2022-10-27,1
resv_01935,user_0095,res_0019,2026-08-04,4
resv_01936,user_0088,res_0066,2026-02-27,9
resv_01937,user_0103,res_0061,2024-09-10,5
resv_01938,user_0149,res_0086,2022-07-24,10
resv_01939,user_0253,res_0048,2025-09-29,5
resv_01940,user_0201,res_0050,2025-11-29,2
resv_01941,user_0238,res_0054,2026-07-25,7
resv_01942,user_0076,res_0004,2023-08-04,8
resv_01943,user_0062,res_0073,2024-03-08,1
resv_01944,user_0298,res_0039,2022-03-11,10
resv_01945,user_0228,res_0006,2027-02-03,6
resv_01946,user_0493,res_0018,2024-08-16,8
resv_01947,user_0142,res_0002,2022-11-21,6
resv_01948,user_0257,res_0065,2023-03-08,6
resv_01949,user_0463,res_0091,2024-12-11,7
resv_01950,user_0263,res_0009,2022-12-24,3
resv_01951,user_0181,res_0084,2026-01-12,10
resv_01952,user_0174,res_0059,2026-01-04,3
resv_01953,user_0143,res_0098,2025-09-10,5
resv_01954,user_0473,res_0051,2022-05-20,8
resv_01955,user_0193,res_0061,2025-05-25,3
resv_01956,user_0295,res_0091,2027-03-15,9
resv_01957,user_0398,res_0085,2024-12-12,5
resv_01958,user_0067,res_0090,2023-10-26,10
resv_01959,user_0490,res_0075,2023-12-14,10
resv_01960,user_0317,res_0052,2022-05-19,1
resv_01961,user_0016,res_0094,2022-11-22,4
resv_01962,user_0050,res_0086,2022-08-06,8
resv_01963,user_0479,res_0087,2024-09-02,6
resv_01964,user_0390,res_0030,2026-04-30,4
resv_01965,user_0054,res_0023,2026-01-31,7
resv_01966,user_0387,res_0054,2027-03-05,2
resv_01967,user_0032,res_0079,2023-05-28,2
resv_01968,user_0020,res_0096,2022-05-30,8
resv_01969,user_0391,res_0048,2025-05-27,1
resv_01970,user_0473,res_0023,2023-10-20,2
resv_01971,user_0358,res_0058,2024-02-13,3
resv_01972,user_0327,res_0074,2025-02-13,4
resv_01973,user_0101,res_0033,2024-10-02,8
resv_01974,user_0348,res_0037,2023-04-07,4
resv_01975,user_0380,res_0021,2024-06-07,9
resv_01976,user_0415,res_0025,2022-06-26,10
resv_01977,user_0013,res_0081,2027-05-20,2
resv_01978,user_0105,res_0005,2026-07-17,3
resv_01979,user_0458,res_0001,2024-01-07,7
resv_01980,user_0291,res_0070,2026-11-06,2
resv_01981,user_0175,res_0024,2025-10-29,9
resv_01982,user_0255,res_0025,2026-09-01,4
resv_01983,user_0293,res_0061,2024-10-22,6
resv_01984,user_0183,res_0080,2027-01-17,9
resv_01985,user_0437,res_0018,2026-06-30,2
resv_01986,user_0225,res_0055,2025-07-04,7
resv_01987,user_0448,res_0010,2025-03-11,2
resv_01988,user_0066,res_0067,2023-09-03,2
resv_01989,user_0061,res_0064,2023-04-18,1
resv_01990,user_0308,res_0070,2023-11-09,1
resv_01991,user_0115,res_0038,2027-03-04,5
resv_01992,user_0200,res_0091,2024-01-03,2
resv_01993,user_0447,res_0021,2027-06-06,5
resv_01994,user_0039,res_0069,2025-03-24,4
resv_01995,user_0437,res_0067,2027-03-24,10
resv_01996,user_0257,res_0040,2024-03-28,10
resv_01997,user_0030,res_0070,2025-11-29,2
resv_01998,user_0299,res_0061,2027-04-03,5
resv_01999,user_0335,res_0004,2022-03-08,6
resv_02000,user_0216,res_0034,2023-02-15,6
